"R0","q","vc","variable","value"
1.1,0.9,0.85,"period",Inf
1.2,0.9,0.85,"period",Inf
1.3,0.9,0.85,"period",Inf
1.4,0.9,0.85,"period",Inf
1.5,0.9,0.85,"period",Inf
1.6,0.9,0.85,"period",Inf
1.7,0.9,0.85,"period",Inf
1.8,0.9,0.85,"period",Inf
1.9,0.9,0.85,"period",Inf
2,0.9,0.85,"period",Inf
1,0.95,0.85,"period",Inf
1.1,0.95,0.85,"period",Inf
1.2,0.95,0.85,"period",Inf
1.3,0.95,0.85,"period",Inf
1.4,0.95,0.85,"period",Inf
1.5,0.95,0.85,"period",Inf
1.6,0.95,0.85,"period",Inf
1.7,0.95,0.85,"period",Inf
1.8,0.95,0.85,"period",Inf
1.9,0.95,0.85,"period",Inf
2,0.95,0.85,"period",Inf
1,1,0.85,"period",Inf
1.1,1,0.85,"period",Inf
1.2,1,0.85,"period",Inf
1.3,1,0.85,"period",Inf
1.4,1,0.85,"period",Inf
1.5,1,0.85,"period",Inf
1.6,1,0.85,"period",Inf
1.7,1,0.85,"period",Inf
1.8,1,0.85,"period",Inf
1.9,1,0.85,"period",Inf
2,1,0.85,"period",Inf
1,0,0.9,"period",Inf
1.1,0,0.9,"period",Inf
1.2,0,0.9,"period",Inf
1.3,0,0.9,"period",Inf
1.4,0,0.9,"period",Inf
1.5,0,0.9,"period",Inf
1.6,0,0.9,"period",Inf
1.7,0,0.9,"period",Inf
1.8,0,0.9,"period",Inf
1.9,0,0.9,"period",Inf
2,0,0.9,"period",Inf
1,0.05,0.9,"period",Inf
1.1,0.05,0.9,"period",Inf
1.2,0.05,0.9,"period",Inf
1.3,0.05,0.9,"period",Inf
1.4,0.05,0.9,"period",Inf
1.5,0.05,0.9,"period",Inf
1.6,0.05,0.9,"period",Inf
1.7,0.05,0.9,"period",Inf
1.8,0.05,0.9,"period",Inf
1.9,0.05,0.9,"period",Inf
2,0.05,0.9,"period",Inf
1,0.1,0.9,"period",Inf
1.1,0.1,0.9,"period",Inf
1.2,0.1,0.9,"period",Inf
1.3,0.1,0.9,"period",Inf
1.4,0.1,0.9,"period",Inf
1.5,0.1,0.9,"period",Inf
1.6,0.1,0.9,"period",Inf
1.7,0.1,0.9,"period",Inf
1.8,0.1,0.9,"period",Inf
1.9,0.1,0.9,"period",Inf
2,0.1,0.9,"period",Inf
1,0.15,0.9,"period",Inf
1.1,0.15,0.9,"period",Inf
1.2,0.15,0.9,"period",Inf
1.3,0.15,0.9,"period",Inf
1.4,0.15,0.9,"period",Inf
1.5,0.15,0.9,"period",Inf
1.6,0.15,0.9,"period",Inf
1.7,0.15,0.9,"period",Inf
1.8,0.15,0.9,"period",Inf
1.9,0.15,0.9,"period",Inf
2,0.15,0.9,"period",Inf
1,0.2,0.9,"period",Inf
1.1,0.2,0.9,"period",Inf
1.2,0.2,0.9,"period",Inf
1.3,0.2,0.9,"period",Inf
1.4,0.2,0.9,"period",Inf
1.5,0.2,0.9,"period",Inf
1.6,0.2,0.9,"period",Inf
1.7,0.2,0.9,"period",Inf
1.8,0.2,0.9,"period",Inf
1.9,0.2,0.9,"period",Inf
2,0.2,0.9,"period",Inf
1,0.25,0.9,"period",Inf
1.1,0.25,0.9,"period",Inf
1.2,0.25,0.9,"period",Inf
1.3,0.25,0.9,"period",Inf
1.4,0.25,0.9,"period",Inf
1.5,0.25,0.9,"period",Inf
1.6,0.25,0.9,"period",Inf
1.7,0.25,0.9,"period",Inf
1.8,0.25,0.9,"period",Inf
1.9,0.25,0.9,"period",Inf
2,0.25,0.9,"period",Inf
1,0.3,0.9,"period",Inf
1.1,0.3,0.9,"period",Inf
1.2,0.3,0.9,"period",Inf
1.3,0.3,0.9,"period",Inf
1.4,0.3,0.9,"period",Inf
1.5,0.3,0.9,"period",Inf
1.6,0.3,0.9,"period",Inf
1.7,0.3,0.9,"period",Inf
1.8,0.3,0.9,"period",Inf
1.9,0.3,0.9,"period",Inf
2,0.3,0.9,"period",Inf
1,0.35,0.9,"period",Inf
1.1,0.35,0.9,"period",Inf
1.2,0.35,0.9,"period",Inf
1.3,0.35,0.9,"period",Inf
1.4,0.35,0.9,"period",Inf
1.5,0.35,0.9,"period",Inf
1.6,0.35,0.9,"period",Inf
1.7,0.35,0.9,"period",Inf
1.8,0.35,0.9,"period",Inf
1.9,0.35,0.9,"period",Inf
2,0.35,0.9,"period",Inf
1,0.4,0.9,"period",Inf
1.1,0.4,0.9,"period",Inf
1.2,0.4,0.9,"period",Inf
1.3,0.4,0.9,"period",Inf
1.4,0.4,0.9,"period",Inf
1.5,0.4,0.9,"period",Inf
1.6,0.4,0.9,"period",Inf
1.7,0.4,0.9,"period",Inf
1.8,0.4,0.9,"period",Inf
1.9,0.4,0.9,"period",Inf
2,0.4,0.9,"period",Inf
1,0.45,0.9,"period",Inf
1.1,0.45,0.9,"period",Inf
1.2,0.45,0.9,"period",Inf
1.3,0.45,0.9,"period",Inf
1.4,0.45,0.9,"period",Inf
1.5,0.45,0.9,"period",Inf
1.6,0.45,0.9,"period",Inf
1.7,0.45,0.9,"period",Inf
1.8,0.45,0.9,"period",Inf
1.9,0.45,0.9,"period",Inf
2,0.45,0.9,"period",Inf
1,0.5,0.9,"period",Inf
1.1,0.5,0.9,"period",Inf
1.2,0.5,0.9,"period",Inf
1.3,0.5,0.9,"period",Inf
1.4,0.5,0.9,"period",Inf
1.5,0.5,0.9,"period",Inf
1.6,0.5,0.9,"period",Inf
1.7,0.5,0.9,"period",Inf
1.8,0.5,0.9,"period",Inf
1.9,0.5,0.9,"period",Inf
2,0.5,0.9,"period",Inf
1,0.55,0.9,"period",Inf
1.1,0.55,0.9,"period",Inf
1.2,0.55,0.9,"period",Inf
1.3,0.55,0.9,"period",Inf
1.4,0.55,0.9,"period",Inf
1.5,0.55,0.9,"period",Inf
1.6,0.55,0.9,"period",Inf
1.7,0.55,0.9,"period",Inf
1.8,0.55,0.9,"period",Inf
1.9,0.55,0.9,"period",Inf
2,0.55,0.9,"period",Inf
1,0.6,0.9,"period",Inf
1.1,0.6,0.9,"period",Inf
1.2,0.6,0.9,"period",Inf
1.3,0.6,0.9,"period",Inf
1.4,0.6,0.9,"period",Inf
1.5,0.6,0.9,"period",Inf
1.6,0.6,0.9,"period",Inf
1.7,0.6,0.9,"period",Inf
1.8,0.6,0.9,"period",Inf
1.9,0.6,0.9,"period",Inf
2,0.6,0.9,"period",Inf
1,0.65,0.9,"period",Inf
1.1,0.65,0.9,"period",Inf
1.2,0.65,0.9,"period",Inf
1.3,0.65,0.9,"period",Inf
1.4,0.65,0.9,"period",Inf
1.5,0.65,0.9,"period",Inf
1.6,0.65,0.9,"period",Inf
1.7,0.65,0.9,"period",Inf
1.8,0.65,0.9,"period",Inf
1.9,0.65,0.9,"period",Inf
2,0.65,0.9,"period",Inf
1,0.7,0.9,"period",Inf
1.1,0.7,0.9,"period",Inf
1.2,0.7,0.9,"period",Inf
1.3,0.7,0.9,"period",Inf
1.4,0.7,0.9,"period",Inf
1.5,0.7,0.9,"period",Inf
1.6,0.7,0.9,"period",Inf
1.7,0.7,0.9,"period",Inf
1.8,0.7,0.9,"period",Inf
1.9,0.7,0.9,"period",Inf
2,0.7,0.9,"period",Inf
1,0.75,0.9,"period",Inf
1.1,0.75,0.9,"period",Inf
1.2,0.75,0.9,"period",Inf
1.3,0.75,0.9,"period",Inf
1.4,0.75,0.9,"period",Inf
1.5,0.75,0.9,"period",Inf
1.6,0.75,0.9,"period",Inf
1.7,0.75,0.9,"period",Inf
1.8,0.75,0.9,"period",Inf
1.9,0.75,0.9,"period",Inf
2,0.75,0.9,"period",Inf
1,0.8,0.9,"period",Inf
1.1,0.8,0.9,"period",Inf
1.2,0.8,0.9,"period",Inf
1.3,0.8,0.9,"period",Inf
1.4,0.8,0.9,"period",Inf
1.5,0.8,0.9,"period",Inf
1.6,0.8,0.9,"period",Inf
1.7,0.8,0.9,"period",Inf
1.8,0.8,0.9,"period",Inf
1.9,0.8,0.9,"period",Inf
2,0.8,0.9,"period",Inf
1,0.85,0.9,"period",Inf
1.1,0.85,0.9,"period",Inf
1.2,0.85,0.9,"period",Inf
1.3,0.85,0.9,"period",Inf
1.4,0.85,0.9,"period",Inf
1.5,0.85,0.9,"period",Inf
1.6,0.85,0.9,"period",Inf
1.7,0.85,0.9,"period",Inf
1.8,0.85,0.9,"period",Inf
1.9,0.85,0.9,"period",Inf
2,0.85,0.9,"period",Inf
1,0.9,0.9,"period",Inf
1.1,0.9,0.9,"period",Inf
1.2,0.9,0.9,"period",Inf
1.3,0.9,0.9,"period",Inf
1.4,0.9,0.9,"period",Inf
1.5,0.9,0.9,"period",Inf
1.6,0.9,0.9,"period",Inf
1.7,0.9,0.9,"period",Inf
1.8,0.9,0.9,"period",Inf
1.9,0.9,0.9,"period",Inf
2,0.9,0.9,"period",Inf
1,0.95,0.9,"period",Inf
1.1,0.95,0.9,"period",Inf
1.2,0.95,0.9,"period",Inf
1.3,0.95,0.9,"period",Inf
1.4,0.95,0.9,"period",Inf
1.5,0.95,0.9,"period",Inf
1.6,0.95,0.9,"period",Inf
1.7,0.95,0.9,"period",Inf
1.8,0.95,0.9,"period",Inf
1.9,0.95,0.9,"period",Inf
2,0.95,0.9,"period",Inf
1,1,0.9,"period",Inf
1.1,1,0.9,"period",Inf
1.2,1,0.9,"period",Inf
1.3,1,0.9,"period",Inf
1.4,1,0.9,"period",Inf
1.5,1,0.9,"period",Inf
1.6,1,0.9,"period",Inf
1.7,1,0.9,"period",Inf
1.8,1,0.9,"period",Inf
1.9,1,0.9,"period",Inf
2,1,0.9,"period",Inf
1,0,0.95,"period",Inf
1.1,0,0.95,"period",Inf
1.2,0,0.95,"period",Inf
1.3,0,0.95,"period",Inf
1.4,0,0.95,"period",Inf
1.5,0,0.95,"period",Inf
1.6,0,0.95,"period",Inf
1.7,0,0.95,"period",Inf
1.8,0,0.95,"period",Inf
1.9,0,0.95,"period",Inf
2,0,0.95,"period",Inf
1,0.05,0.95,"period",Inf
1.1,0.05,0.95,"period",Inf
1.2,0.05,0.95,"period",Inf
1.3,0.05,0.95,"period",Inf
1.4,0.05,0.95,"period",Inf
1.5,0.05,0.95,"period",Inf
1.6,0.05,0.95,"period",Inf
1.7,0.05,0.95,"period",Inf
1.8,0.05,0.95,"period",Inf
1.9,0.05,0.95,"period",Inf
2,0.05,0.95,"period",Inf
1,0.1,0.95,"period",Inf
1.1,0.1,0.95,"period",Inf
1.2,0.1,0.95,"period",Inf
1.3,0.1,0.95,"period",Inf
1.4,0.1,0.95,"period",Inf
1.5,0.1,0.95,"period",Inf
1.6,0.1,0.95,"period",Inf
1.7,0.1,0.95,"period",Inf
1.8,0.1,0.95,"period",Inf
1.9,0.1,0.95,"period",Inf
2,0.1,0.95,"period",Inf
1,0.15,0.95,"period",Inf
1.1,0.15,0.95,"period",Inf
1.2,0.15,0.95,"period",Inf
1.3,0.15,0.95,"period",Inf
1.4,0.15,0.95,"period",Inf
1.5,0.15,0.95,"period",Inf
1.6,0.15,0.95,"period",Inf
1.7,0.15,0.95,"period",Inf
1.8,0.15,0.95,"period",Inf
1.9,0.15,0.95,"period",Inf
2,0.15,0.95,"period",Inf
1,0.2,0.95,"period",Inf
1.1,0.2,0.95,"period",Inf
1.2,0.2,0.95,"period",Inf
1.3,0.2,0.95,"period",Inf
1.4,0.2,0.95,"period",Inf
1.5,0.2,0.95,"period",Inf
1.6,0.2,0.95,"period",Inf
1.7,0.2,0.95,"period",Inf
1.8,0.2,0.95,"period",Inf
1.9,0.2,0.95,"period",Inf
2,0.2,0.95,"period",Inf
1,0.25,0.95,"period",Inf
1.1,0.25,0.95,"period",Inf
1.2,0.25,0.95,"period",Inf
1.3,0.25,0.95,"period",Inf
1.4,0.25,0.95,"period",Inf
1.5,0.25,0.95,"period",Inf
1.6,0.25,0.95,"period",Inf
1.7,0.25,0.95,"period",Inf
1.8,0.25,0.95,"period",Inf
1.9,0.25,0.95,"period",Inf
2,0.25,0.95,"period",Inf
1,0.3,0.95,"period",Inf
1.1,0.3,0.95,"period",Inf
1.2,0.3,0.95,"period",Inf
1.3,0.3,0.95,"period",Inf
1.4,0.3,0.95,"period",Inf
1.5,0.3,0.95,"period",Inf
1.6,0.3,0.95,"period",Inf
1.7,0.3,0.95,"period",Inf
1.8,0.3,0.95,"period",Inf
1.9,0.3,0.95,"period",Inf
2,0.3,0.95,"period",Inf
1,0.35,0.95,"period",Inf
1.1,0.35,0.95,"period",Inf
1.2,0.35,0.95,"period",Inf
1.3,0.35,0.95,"period",Inf
1.4,0.35,0.95,"period",Inf
1.5,0.35,0.95,"period",Inf
1.6,0.35,0.95,"period",Inf
1.7,0.35,0.95,"period",Inf
1.8,0.35,0.95,"period",Inf
1.9,0.35,0.95,"period",Inf
2,0.35,0.95,"period",Inf
1,0.4,0.95,"period",Inf
1.1,0.4,0.95,"period",Inf
1.2,0.4,0.95,"period",Inf
1.3,0.4,0.95,"period",Inf
1.4,0.4,0.95,"period",Inf
1.5,0.4,0.95,"period",Inf
1.6,0.4,0.95,"period",Inf
1.7,0.4,0.95,"period",Inf
1.8,0.4,0.95,"period",Inf
1.9,0.4,0.95,"period",Inf
2,0.4,0.95,"period",Inf
1,0.45,0.95,"period",Inf
1.1,0.45,0.95,"period",Inf
1.2,0.45,0.95,"period",Inf
1.3,0.45,0.95,"period",Inf
1.4,0.45,0.95,"period",Inf
1.5,0.45,0.95,"period",Inf
1.6,0.45,0.95,"period",Inf
1.7,0.45,0.95,"period",Inf
1.8,0.45,0.95,"period",Inf
1.9,0.45,0.95,"period",Inf
2,0.45,0.95,"period",Inf
1,0.5,0.95,"period",Inf
1.1,0.5,0.95,"period",Inf
1.2,0.5,0.95,"period",Inf
1.3,0.5,0.95,"period",Inf
1.4,0.5,0.95,"period",Inf
1.5,0.5,0.95,"period",Inf
1.6,0.5,0.95,"period",Inf
1.7,0.5,0.95,"period",Inf
1.8,0.5,0.95,"period",Inf
1.9,0.5,0.95,"period",Inf
2,0.5,0.95,"period",Inf
1,0.55,0.95,"period",Inf
1.1,0.55,0.95,"period",Inf
1.2,0.55,0.95,"period",Inf
1.3,0.55,0.95,"period",Inf
1.4,0.55,0.95,"period",Inf
1.5,0.55,0.95,"period",Inf
1.6,0.55,0.95,"period",Inf
1.7,0.55,0.95,"period",Inf
1.8,0.55,0.95,"period",Inf
1.9,0.55,0.95,"period",Inf
2,0.55,0.95,"period",Inf
1,0.6,0.95,"period",Inf
1.1,0.6,0.95,"period",Inf
1.2,0.6,0.95,"period",Inf
1.3,0.6,0.95,"period",Inf
1.4,0.6,0.95,"period",Inf
1.5,0.6,0.95,"period",Inf
1.6,0.6,0.95,"period",Inf
1.7,0.6,0.95,"period",Inf
1.8,0.6,0.95,"period",Inf
1.9,0.6,0.95,"period",Inf
2,0.6,0.95,"period",Inf
1,0.65,0.95,"period",Inf
1.1,0.65,0.95,"period",Inf
1.2,0.65,0.95,"period",Inf
1.3,0.65,0.95,"period",Inf
1.4,0.65,0.95,"period",Inf
1.5,0.65,0.95,"period",Inf
1.6,0.65,0.95,"period",Inf
1.7,0.65,0.95,"period",Inf
1.8,0.65,0.95,"period",Inf
1.9,0.65,0.95,"period",Inf
2,0.65,0.95,"period",Inf
1,0.7,0.95,"period",Inf
1.1,0.7,0.95,"period",Inf
1.2,0.7,0.95,"period",Inf
1.3,0.7,0.95,"period",Inf
1.4,0.7,0.95,"period",Inf
1.5,0.7,0.95,"period",Inf
1.6,0.7,0.95,"period",Inf
1.7,0.7,0.95,"period",Inf
1.8,0.7,0.95,"period",Inf
1.9,0.7,0.95,"period",Inf
2,0.7,0.95,"period",Inf
1,0.75,0.95,"period",Inf
1.1,0.75,0.95,"period",Inf
1.2,0.75,0.95,"period",Inf
1.3,0.75,0.95,"period",Inf
1.4,0.75,0.95,"period",Inf
1.5,0.75,0.95,"period",Inf
1.6,0.75,0.95,"period",Inf
1.7,0.75,0.95,"period",Inf
1.8,0.75,0.95,"period",Inf
1.9,0.75,0.95,"period",Inf
2,0.75,0.95,"period",Inf
1,0.8,0.95,"period",Inf
1.1,0.8,0.95,"period",Inf
1.2,0.8,0.95,"period",Inf
1.3,0.8,0.95,"period",Inf
1.4,0.8,0.95,"period",Inf
1.5,0.8,0.95,"period",Inf
1.6,0.8,0.95,"period",Inf
1.7,0.8,0.95,"period",Inf
1.8,0.8,0.95,"period",Inf
1.9,0.8,0.95,"period",Inf
2,0.8,0.95,"period",Inf
1,0.85,0.95,"period",Inf
1.1,0.85,0.95,"period",Inf
1.2,0.85,0.95,"period",Inf
1.3,0.85,0.95,"period",Inf
1.4,0.85,0.95,"period",Inf
1.5,0.85,0.95,"period",Inf
1.6,0.85,0.95,"period",Inf
1.7,0.85,0.95,"period",Inf
1.8,0.85,0.95,"period",Inf
1.9,0.85,0.95,"period",Inf
2,0.85,0.95,"period",Inf
1,0.9,0.95,"period",Inf
1.1,0.9,0.95,"period",Inf
1.2,0.9,0.95,"period",Inf
1.3,0.9,0.95,"period",Inf
1.4,0.9,0.95,"period",Inf
1.5,0.9,0.95,"period",Inf
1.6,0.9,0.95,"period",Inf
1.7,0.9,0.95,"period",Inf
1.8,0.9,0.95,"period",Inf
1.9,0.9,0.95,"period",Inf
2,0.9,0.95,"period",Inf
1,0.95,0.95,"period",Inf
1.1,0.95,0.95,"period",Inf
1.2,0.95,0.95,"period",Inf
1.3,0.95,0.95,"period",Inf
1.4,0.95,0.95,"period",Inf
1.5,0.95,0.95,"period",Inf
1.6,0.95,0.95,"period",Inf
1.7,0.95,0.95,"period",Inf
1.8,0.95,0.95,"period",Inf
1.9,0.95,0.95,"period",Inf
2,0.95,0.95,"period",Inf
1,1,0.95,"period",Inf
1.1,1,0.95,"period",Inf
1.2,1,0.95,"period",Inf
1.3,1,0.95,"period",Inf
1.4,1,0.95,"period",Inf
1.5,1,0.95,"period",Inf
1.6,1,0.95,"period",Inf
1.7,1,0.95,"period",Inf
1.8,1,0.95,"period",Inf
1.9,1,0.95,"period",Inf
2,1,0.95,"period",Inf
1,0,1,"period",Inf
1.1,0,1,"period",Inf
1.2,0,1,"period",Inf
1.3,0,1,"period",Inf
1.4,0,1,"period",Inf
1.5,0,1,"period",Inf
1.6,0,1,"period",Inf
1.7,0,1,"period",Inf
1.8,0,1,"period",Inf
1.9,0,1,"period",Inf
2,0,1,"period",Inf
1,0.05,1,"period",Inf
1.1,0.05,1,"period",Inf
1.2,0.05,1,"period",Inf
1.3,0.05,1,"period",Inf
1.4,0.05,1,"period",Inf
1.5,0.05,1,"period",Inf
1.6,0.05,1,"period",Inf
1.7,0.05,1,"period",Inf
1.8,0.05,1,"period",Inf
1.9,0.05,1,"period",Inf
2,0.05,1,"period",Inf
1,0.1,1,"period",Inf
1.1,0.1,1,"period",Inf
1.2,0.1,1,"period",Inf
1.3,0.1,1,"period",Inf
1.4,0.1,1,"period",Inf
1.5,0.1,1,"period",Inf
1.6,0.1,1,"period",Inf
1.7,0.1,1,"period",Inf
1.8,0.1,1,"period",Inf
1.9,0.1,1,"period",Inf
2,0.1,1,"period",Inf
1,0.15,1,"period",Inf
1.1,0.15,1,"period",Inf
1.2,0.15,1,"period",Inf
1.3,0.15,1,"period",Inf
1.4,0.15,1,"period",Inf
1.5,0.15,1,"period",Inf
1.6,0.15,1,"period",Inf
1.7,0.15,1,"period",Inf
1.8,0.15,1,"period",Inf
1.9,0.15,1,"period",Inf
2,0.15,1,"period",Inf
1,0.2,1,"period",Inf
1.1,0.2,1,"period",Inf
1.2,0.2,1,"period",Inf
1.3,0.2,1,"period",Inf
1.4,0.2,1,"period",Inf
1.5,0.2,1,"period",Inf
1.6,0.2,1,"period",Inf
1.7,0.2,1,"period",Inf
1.8,0.2,1,"period",Inf
1.9,0.2,1,"period",Inf
2,0.2,1,"period",Inf
1,0.25,1,"period",Inf
1.1,0.25,1,"period",Inf
1.2,0.25,1,"period",Inf
1.3,0.25,1,"period",Inf
1.4,0.25,1,"period",Inf
1.5,0.25,1,"period",Inf
1.6,0.25,1,"period",Inf
1.7,0.25,1,"period",Inf
1.8,0.25,1,"period",Inf
1.9,0.25,1,"period",Inf
2,0.25,1,"period",Inf
1,0.3,1,"period",Inf
1.1,0.3,1,"period",Inf
1.2,0.3,1,"period",Inf
1.3,0.3,1,"period",Inf
1.4,0.3,1,"period",Inf
1.5,0.3,1,"period",Inf
1.6,0.3,1,"period",Inf
1.7,0.3,1,"period",Inf
1.8,0.3,1,"period",Inf
1.9,0.3,1,"period",Inf
2,0.3,1,"period",Inf
1,0.35,1,"period",Inf
1.1,0.35,1,"period",Inf
1.2,0.35,1,"period",Inf
1.3,0.35,1,"period",Inf
1.4,0.35,1,"period",Inf
1.5,0.35,1,"period",Inf
1.6,0.35,1,"period",Inf
1.7,0.35,1,"period",Inf
1.8,0.35,1,"period",Inf
1.9,0.35,1,"period",Inf
2,0.35,1,"period",Inf
1,0.4,1,"period",Inf
1.1,0.4,1,"period",Inf
1.2,0.4,1,"period",Inf
1.3,0.4,1,"period",Inf
1.4,0.4,1,"period",Inf
1.5,0.4,1,"period",Inf
1.6,0.4,1,"period",Inf
1.7,0.4,1,"period",Inf
1.8,0.4,1,"period",Inf
1.9,0.4,1,"period",Inf
2,0.4,1,"period",Inf
1,0.45,1,"period",Inf
1.1,0.45,1,"period",Inf
1.2,0.45,1,"period",Inf
1.3,0.45,1,"period",Inf
1.4,0.45,1,"period",Inf
1.5,0.45,1,"period",Inf
1.6,0.45,1,"period",Inf
1.7,0.45,1,"period",Inf
1.8,0.45,1,"period",Inf
1.9,0.45,1,"period",Inf
2,0.45,1,"period",Inf
1,0.5,1,"period",Inf
1.1,0.5,1,"period",Inf
1.2,0.5,1,"period",Inf
1.3,0.5,1,"period",Inf
1.4,0.5,1,"period",Inf
1.5,0.5,1,"period",Inf
1.6,0.5,1,"period",Inf
1.7,0.5,1,"period",Inf
1.8,0.5,1,"period",Inf
1.9,0.5,1,"period",Inf
2,0.5,1,"period",Inf
1,0.55,1,"period",Inf
1.1,0.55,1,"period",Inf
1.2,0.55,1,"period",Inf
1.3,0.55,1,"period",Inf
1.4,0.55,1,"period",Inf
1.5,0.55,1,"period",Inf
1.6,0.55,1,"period",Inf
1.7,0.55,1,"period",Inf
1.8,0.55,1,"period",Inf
1.9,0.55,1,"period",Inf
2,0.55,1,"period",Inf
1,0.6,1,"period",Inf
1.1,0.6,1,"period",Inf
1.2,0.6,1,"period",Inf
1.3,0.6,1,"period",Inf
1.4,0.6,1,"period",Inf
1.5,0.6,1,"period",Inf
1.6,0.6,1,"period",Inf
1.7,0.6,1,"period",Inf
1.8,0.6,1,"period",Inf
1.9,0.6,1,"period",Inf
2,0.6,1,"period",Inf
1,0.65,1,"period",Inf
1.1,0.65,1,"period",Inf
1.2,0.65,1,"period",Inf
1.3,0.65,1,"period",Inf
1.4,0.65,1,"period",Inf
1.5,0.65,1,"period",Inf
1.6,0.65,1,"period",Inf
1.7,0.65,1,"period",Inf
1.8,0.65,1,"period",Inf
1.9,0.65,1,"period",Inf
2,0.65,1,"period",Inf
1,0.7,1,"period",Inf
1.1,0.7,1,"period",Inf
1.2,0.7,1,"period",Inf
1.3,0.7,1,"period",Inf
1.4,0.7,1,"period",Inf
1.5,0.7,1,"period",Inf
1.6,0.7,1,"period",Inf
1.7,0.7,1,"period",Inf
1.8,0.7,1,"period",Inf
1.9,0.7,1,"period",Inf
2,0.7,1,"period",Inf
1,0.75,1,"period",Inf
1.1,0.75,1,"period",Inf
1.2,0.75,1,"period",Inf
1.3,0.75,1,"period",Inf
1.4,0.75,1,"period",Inf
1.5,0.75,1,"period",Inf
1.6,0.75,1,"period",Inf
1.7,0.75,1,"period",Inf
1.8,0.75,1,"period",Inf
1.9,0.75,1,"period",Inf
2,0.75,1,"period",Inf
1,0.8,1,"period",Inf
1.1,0.8,1,"period",Inf
1.2,0.8,1,"period",Inf
1.3,0.8,1,"period",Inf
1.4,0.8,1,"period",Inf
1.5,0.8,1,"period",Inf
1.6,0.8,1,"period",Inf
1.7,0.8,1,"period",Inf
1.8,0.8,1,"period",Inf
1.9,0.8,1,"period",Inf
2,0.8,1,"period",Inf
1,0.85,1,"period",Inf
1.1,0.85,1,"period",Inf
1.2,0.85,1,"period",Inf
1.3,0.85,1,"period",Inf
1.4,0.85,1,"period",Inf
1.5,0.85,1,"period",Inf
1.6,0.85,1,"period",Inf
1.7,0.85,1,"period",Inf
1.8,0.85,1,"period",Inf
1.9,0.85,1,"period",Inf
2,0.85,1,"period",Inf
1,0.9,1,"period",Inf
1.1,0.9,1,"period",Inf
1.2,0.9,1,"period",Inf
1.3,0.9,1,"period",Inf
1.4,0.9,1,"period",Inf
1.5,0.9,1,"period",Inf
1.6,0.9,1,"period",Inf
1.7,0.9,1,"period",Inf
1.8,0.9,1,"period",Inf
1.9,0.9,1,"period",Inf
2,0.9,1,"period",Inf
1,0.95,1,"period",Inf
1.1,0.95,1,"period",Inf
1.2,0.95,1,"period",Inf
1.3,0.95,1,"period",Inf
1.4,0.95,1,"period",Inf
1.5,0.95,1,"period",Inf
1.6,0.95,1,"period",Inf
1.7,0.95,1,"period",Inf
1.8,0.95,1,"period",Inf
1.9,0.95,1,"period",Inf
2,0.95,1,"period",Inf
1,1,1,"period",Inf
1.1,1,1,"period",Inf
1.2,1,1,"period",Inf
1.3,1,1,"period",Inf
1.4,1,1,"period",Inf
1.5,1,1,"period",Inf
1.6,1,1,"period",Inf
1.7,1,1,"period",Inf
1.8,1,1,"period",Inf
1.9,1,1,"period",Inf
2,1,1,"period",Inf
1,0,0,"infection",224.947831878638
1.1,0,0,"infection",334.013447334947
1.2,0,0,"infection",424.901460215204
1.3,0,0,"infection",501.806701883115
1.4,0,0,"infection",567.725480455609
1.5,0,0,"infection",624.855088551771
1.6,0,0,"infection",674.843495635913
1.7,0,0,"infection",718.950913651332
1.8,0,0,"infection",758.157507442816
1.9,0,0,"infection",793.237091361512
2,0,0,"infection",824.808716888338
1,0.05,0,"infection",155.841779676599
1.1,0.05,0,"infection",264.907395132908
1.2,0.05,0,"infection",355.795408013165
1.3,0.05,0,"infection",432.700649681076
1.4,0.05,0,"infection",498.61942825357
1.5,0.05,0,"infection",555.749036349732
1.6,0.05,0,"infection",605.737443433874
1.7,0.05,0,"infection",649.844861449293
1.8,0.05,0,"infection",689.051455240777
1.9,0.05,0,"infection",724.131039159473
2,0.05,0,"infection",755.702664686299
1,0.1,0,"infection",89.9033114881399
1.1,0.1,0,"infection",198.968926944449
1.2,0.1,0,"infection",289.856939824707
1.3,0.1,0,"infection",366.762181492617
1.4,0.1,0,"infection",432.680960065111
1.5,0.1,0,"infection",489.810568161274
1.6,0.1,0,"infection",539.798975245415
1.7,0.1,0,"infection",583.906393260834
1.8,0.1,0,"infection",623.112987052318
1.9,0.1,0,"infection",658.192570971014
2,0.1,0,"infection",689.76419649784
1,0.15,0,"infection",26.8292623249042
1.1,0.15,0,"infection",135.894877781213
1.2,0.15,0,"infection",226.782890661471
1.3,0.15,0,"infection",303.688132329381
1.4,0.15,0,"infection",369.606910901876
1.5,0.15,0,"infection",426.736518998038
1.6,0.15,0,"infection",476.72492608218
1.7,0.15,0,"infection",520.832344097599
1.8,0.15,0,"infection",560.038937889082
1.9,0.15,0,"infection",595.118521807778
2,0.15,0,"infection",626.690147334605
1,0.2,0,"infection",-33.6599184279278
1.1,0.2,0,"infection",75.4056970283814
1.2,0.2,0,"infection",166.293709908639
1.3,0.2,0,"infection",243.198951576549
1.4,0.2,0,"infection",309.117730149044
1.5,0.2,0,"infection",366.247338245206
1.6,0.2,0,"infection",416.235745329348
1.7,0.2,0,"infection",460.343163344767
1.8,0.2,0,"infection",499.54975713625
